0.000, Bid:,0,Ask:,0,
533.450, Bid:,6,117,1,250,1,257,1,266,1,287,1,300,1,Ask:,5,311,2,339,1,448,1,461,1,462,1,
533.550, Bid:,6,117,1,248,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,339,1,448,1,461,1,462,1,
533.925, Bid:,6,117,1,248,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,339,1,400,1,448,1,462,1,
534.250, Bid:,6,117,1,248,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,400,1,448,1,461,1,462,1,
534.375, Bid:,6,117,1,248,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,400,1,448,1,461,1,479,1,
534.450, Bid:,6,117,1,248,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,448,1,479,1,
534.475, Bid:,6,90,1,117,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,448,1,479,1,
534.875, Bid:,6,117,1,250,1,257,1,273,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,448,1,479,1,
535.400, Bid:,6,117,1,250,1,257,1,273,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,448,1,475,1,
535.450, Bid:,6,227,1,250,1,257,1,273,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,448,1,475,1,
535.675, Bid:,6,227,1,250,1,257,1,273,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,475,1,492,1,
535.800, Bid:,6,41,1,227,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,475,1,492,1,
536.250, Bid:,6,41,1,141,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,391,1,400,1,475,1,492,1,
536.525, Bid:,6,41,1,141,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,323,1,391,1,400,1,475,1,
536.725, Bid:,6,41,1,141,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,323,1,391,1,399,1,400,1,
536.875, Bid:,6,41,1,141,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,323,1,379,1,391,1,400,1,
537.025, Bid:,6,41,1,169,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,323,1,379,1,391,1,400,1,
537.375, Bid:,6,41,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,323,1,379,1,391,1,400,1,
537.500, Bid:,6,41,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,379,1,391,1,400,1,460,1,
537.525, Bid:,6,41,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,379,1,391,1,437,1,460,1,
537.550, Bid:,6,41,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,348,1,379,1,391,1,437,1,
537.600, Bid:,6,144,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,348,1,379,1,391,1,437,1,
537.675, Bid:,6,73,1,238,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,348,1,379,1,391,1,437,1,
537.725, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,348,1,379,1,391,1,437,1,
538.000, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,335,1,348,1,379,1,391,1,
538.025, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,335,1,343,1,348,1,379,1,
538.050, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,321,1,335,1,348,1,379,1,
538.300, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,321,1,335,1,379,1,445,1,
538.750, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,321,1,335,1,445,1,498,1,
538.850, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,321,1,335,1,375,1,445,1,
539.100, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,321,1,375,1,445,1,468,1,
539.275, Bid:,6,17,1,73,1,250,1,257,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,498,1,
539.300, Bid:,6,73,1,250,1,257,1,265,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,498,1,
539.350, Bid:,6,73,1,250,1,257,1,265,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,491,1,
539.450, Bid:,6,114,1,250,1,257,1,265,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,491,1,
539.800, Bid:,6,61,1,250,1,257,1,265,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,491,1,
540.300, Bid:,6,60,1,250,1,257,1,265,1,287,1,300,1,Ask:,5,311,2,375,1,445,1,468,1,491,1,
540.350, Bid:,0,Ask:,0,
540.350, Bid:,0,Ask:,1,311,1,
540.375, Bid:,0,Ask:,2,311,1,491,1,
540.400, Bid:,0,Ask:,3,310,1,311,1,491,1,
540.425, Bid:,0,Ask:,3,310,2,311,1,491,1,
540.450, Bid:,0,Ask:,3,310,3,311,1,491,1,
540.475, Bid:,0,Ask:,3,310,4,311,1,491,1,
540.500, Bid:,0,Ask:,4,310,4,311,1,491,1,498,1,
540.525, Bid:,0,Ask:,4,310,3,311,1,491,1,498,1,
540.575, Bid:,0,Ask:,4,310,2,311,1,491,1,498,1,
540.600, Bid:,1,300,1,Ask:,4,310,2,311,1,491,1,498,1,
540.625, Bid:,1,300,1,Ask:,5,310,2,311,1,312,1,491,1,498,1,
540.650, Bid:,1,300,1,Ask:,5,310,2,311,1,312,1,355,1,498,1,
540.675, Bid:,1,300,1,Ask:,6,310,2,311,1,312,1,327,1,355,1,498,1,
540.700, Bid:,1,300,1,Ask:,6,310,3,311,1,312,1,327,1,355,1,498,1,
540.750, Bid:,2,300,1,306,1,Ask:,6,310,3,311,1,312,1,327,1,355,1,498,1,
540.775, Bid:,3,219,1,300,1,306,1,Ask:,6,310,3,311,1,312,1,327,1,355,1,498,1,
540.800, Bid:,3,219,1,300,1,306,1,Ask:,6,310,3,311,1,327,1,353,1,355,1,498,1,
540.875, Bid:,3,219,1,300,1,306,1,Ask:,6,310,4,311,1,327,1,353,1,355,1,498,1,
540.900, Bid:,4,219,1,250,1,300,1,306,1,Ask:,6,310,4,311,1,327,1,353,1,355,1,498,1,
540.950, Bid:,5,219,1,235,1,250,1,300,1,306,1,Ask:,6,310,4,311,1,327,1,353,1,355,1,498,1,
540.975, Bid:,5,219,1,235,1,250,1,300,1,306,1,Ask:,7,310,4,311,1,327,1,349,1,353,1,355,1,498,1,
541.000, Bid:,5,219,1,235,1,250,1,300,1,306,1,Ask:,7,310,5,311,1,327,1,349,1,353,1,355,1,498,1,
541.100, Bid:,5,219,1,235,1,250,1,300,1,306,1,Ask:,8,310,5,311,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.125, Bid:,5,219,1,235,1,250,1,300,1,306,1,Ask:,8,310,5,326,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.150, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,5,326,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.200, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,4,326,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.225, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,5,326,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.250, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,6,326,1,327,1,329,1,349,1,353,1,355,1,498,1,
541.275, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,6,326,1,327,1,329,1,353,1,355,1,491,1,498,1,
541.300, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,6,326,1,327,1,329,1,353,1,355,1,395,1,498,1,
541.325, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,6,325,1,326,1,327,1,329,1,355,1,395,1,498,1,
541.400, Bid:,6,219,1,235,1,250,1,300,1,306,1,309,1,Ask:,8,310,5,325,1,326,1,327,1,329,1,355,1,395,1,498,1,
541.450, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,8,310,5,325,1,326,1,327,1,329,1,355,1,395,1,498,1,
541.475, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,8,310,5,325,1,326,1,327,1,329,1,395,1,481,1,498,1,
541.500, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,8,310,5,325,1,326,1,327,1,329,1,481,1,490,1,498,1,
541.525, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,8,310,5,320,1,325,1,326,1,329,1,481,1,490,1,498,1,
541.575, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,9,310,5,320,1,325,1,326,1,329,1,374,1,481,1,490,1,498,1,
541.600, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,10,310,5,314,1,320,1,325,1,326,1,329,1,374,1,481,1,490,1,498,1,
541.675, Bid:,7,219,1,235,1,250,1,287,1,300,1,306,1,309,1,Ask:,9,310,5,314,1,320,2,325,1,329,1,374,1,481,1,490,1,498,1,
541.750, Bid:,7,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,5,314,1,320,2,325,1,329,1,374,1,481,1,490,1,498,1,
541.800, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,5,314,1,320,2,325,1,329,1,374,1,481,1,490,1,498,1,
541.825, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,5,314,1,320,2,325,1,374,1,453,1,481,1,490,1,498,1,
541.850, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,314,1,320,2,325,1,374,1,453,1,481,1,490,1,498,1,
541.900, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,314,1,320,2,325,1,374,1,388,1,453,1,490,1,498,1,
541.975, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,314,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.000, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,314,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.050, Bid:,8,88,1,219,1,235,1,250,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.100, Bid:,9,88,1,219,1,235,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.250, Bid:,9,88,1,219,1,235,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.325, Bid:,9,88,1,219,1,235,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,5,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.400, Bid:,9,88,1,219,1,235,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.500, Bid:,9,88,1,138,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,388,1,453,1,490,1,
542.575, Bid:,9,88,1,138,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,453,1,490,1,494,1,
542.750, Bid:,9,88,1,138,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,397,1,453,1,490,1,
542.850, Bid:,9,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,325,1,327,1,374,1,397,1,453,1,490,1,
542.875, Bid:,9,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,327,1,374,1,397,1,428,1,453,1,490,1,
543.000, Bid:,9,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,327,1,374,1,397,1,399,1,453,1,490,1,
543.100, Bid:,9,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,4,312,1,320,2,352,1,374,1,397,1,399,1,453,1,490,1,
543.125, Bid:,9,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,320,1,352,1,374,1,397,1,399,1,453,1,490,1,
543.150, Bid:,10,52,1,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,320,1,352,1,374,1,397,1,399,1,453,1,490,1,
543.275, Bid:,10,52,1,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,320,1,352,1,374,1,397,1,446,1,453,1,490,1,
543.300, Bid:,10,52,1,84,1,88,1,219,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,320,1,352,1,374,1,397,1,446,1,454,1,490,1,
543.425, Bid:,10,52,1,84,1,88,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,320,1,352,1,374,1,397,1,446,1,454,1,490,1,
543.550, Bid:,10,52,1,84,1,88,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,4,311,1,312,1,318,1,320,1,352,1,374,1,397,1,454,1,490,1,
543.575, Bid:,10,52,1,84,1,88,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,3,311,1,312,1,318,1,320,1,352,1,374,1,397,1,454,1,490,1,
543.625, Bid:,10,84,1,88,1,204,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,3,311,1,312,1,318,1,320,1,352,1,374,1,397,1,454,1,490,1,
543.650, Bid:,10,84,1,88,1,204,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,3,311,1,312,1,320,1,352,1,374,1,397,1,454,1,478,1,490,1,
543.700, Bid:,10,84,1,88,1,204,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,3,311,1,312,1,320,1,351,1,352,1,374,1,454,1,478,1,490,1,
543.725, Bid:,10,84,1,88,1,204,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,2,311,1,312,1,320,1,351,1,352,1,374,1,454,1,478,1,490,1,
543.825, Bid:,10,84,1,88,1,146,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,2,311,1,312,1,320,1,351,1,352,1,374,1,454,1,478,1,490,1,
543.850, Bid:,10,88,1,146,1,250,1,257,1,285,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,2,311,1,312,1,320,1,351,1,352,1,374,1,454,1,478,1,490,1,
543.925, Bid:,10,88,1,141,1,250,1,257,1,285,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,2,311,1,312,1,320,1,351,1,352,1,374,1,454,1,478,1,490,1,
544.100, Bid:,10,88,1,141,1,250,1,257,1,285,1,287,1,289,1,300,1,301,1,309,1,Ask:,10,310,2,311,1,312,1,320,1,326,1,352,1,374,1,454,1,478,1,490,1,
544.125, Bid:,10,88,1,141,1,250,1,257,1,285,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,320,1,326,1,352,1,374,1,454,1,478,1,490,1,
544.175, Bid:,10,2,1,88,1,141,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,320,1,326,1,352,1,374,1,454,1,478,1,490,1,
544.225, Bid:,10,2,1,141,1,155,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,320,1,326,1,352,1,374,1,454,1,478,1,490,1,
544.250, Bid:,10,2,1,141,1,155,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,314,1,320,1,326,1,352,1,454,1,478,1,490,1,
544.275, Bid:,10,2,1,141,1,155,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,326,1,352,1,454,1,478,1,490,1,
544.300, Bid:,10,2,1,141,1,155,1,250,1,257,1,287,1,289,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,326,1,352,1,432,1,478,1,490,1,
544.350, Bid:,10,2,1,141,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,326,1,352,1,432,1,478,1,490,1,
544.375, Bid:,10,2,1,141,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,326,1,328,1,432,1,478,1,490,1,
544.550, Bid:,10,2,1,141,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,320,1,326,1,432,1,478,1,490,1,
544.600, Bid:,10,2,1,141,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,326,1,432,1,469,1,478,1,490,1,
544.850, Bid:,10,2,1,141,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,422,1,432,1,469,1,478,1,490,1,
544.875, Bid:,10,141,1,155,1,194,1,250,1,257,1,264,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,422,1,432,1,469,1,478,1,490,1,
544.925, Bid:,10,141,1,155,1,194,1,250,1,257,1,264,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,414,1,432,1,469,1,478,1,490,1,
545.125, Bid:,10,141,1,151,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,414,1,432,1,469,1,478,1,490,1,
545.325, Bid:,10,141,1,151,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,348,1,414,1,469,1,478,1,490,1,
545.375, Bid:,10,141,1,151,1,155,1,194,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,348,1,387,1,414,1,469,1,478,1,
545.500, Bid:,10,141,1,151,1,155,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,348,1,387,1,414,1,469,1,478,1,
545.600, Bid:,10,141,1,151,1,155,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,3,311,1,313,1,314,1,348,1,387,1,434,1,469,1,478,1,
545.925, Bid:,10,141,1,151,1,155,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,313,1,314,1,348,1,387,1,434,1,469,1,478,1,
545.950, Bid:,10,141,1,155,1,231,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,313,1,314,1,348,1,387,1,434,1,469,1,478,1,
546.000, Bid:,10,141,1,155,1,231,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,313,1,314,1,348,1,386,1,434,1,469,1,478,1,
546.125, Bid:,10,141,1,155,1,231,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,386,1,434,1,469,1,478,1,
546.175, Bid:,10,141,1,155,1,231,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,386,1,397,1,434,1,478,1,
546.225, Bid:,10,141,1,155,1,231,1,250,1,257,1,287,1,296,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,351,1,397,1,434,1,478,1,
546.250, Bid:,10,141,1,155,1,231,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,351,1,397,1,434,1,478,1,
546.350, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,351,1,397,1,434,1,478,1,
546.475, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,348,1,397,1,408,1,434,1,478,1,
546.525, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,9,310,2,311,1,312,1,314,1,397,1,408,1,434,1,468,1,478,1,
546.550, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,311,1,312,1,314,1,397,1,408,1,468,1,478,2,
546.575, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,311,1,312,1,314,1,355,1,397,1,468,1,478,2,
546.600, Bid:,10,1,1,141,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,311,1,312,1,314,1,380,1,397,1,468,1,478,2,
546.850, Bid:,10,1,1,84,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,311,1,312,1,314,1,380,1,397,1,468,1,478,2,
546.900, Bid:,10,1,1,84,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,311,1,312,1,314,1,380,1,397,1,451,1,478,2,
546.975, Bid:,10,1,1,84,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,312,1,314,1,380,1,397,1,451,1,478,2,
547.225, Bid:,10,1,1,139,1,155,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,312,1,314,1,380,1,397,1,451,1,478,2,
547.550, Bid:,9,1,1,139,1,242,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,312,1,314,1,380,1,397,1,451,1,478,2,
547.700, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,312,1,314,1,380,1,397,1,451,1,478,2,
547.750, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,312,1,314,1,380,1,451,1,478,2,495,1,
547.775, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,312,1,314,1,342,1,380,1,478,2,495,1,
547.825, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,312,1,314,1,342,1,380,1,385,1,478,1,495,1,
547.950, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,8,310,2,312,1,314,1,380,1,385,1,459,1,478,1,495,1,
547.975, Bid:,9,1,1,139,1,165,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,380,1,385,1,459,1,478,1,495,1,
548.050, Bid:,9,1,1,113,1,139,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,380,1,385,1,459,1,478,1,495,1,
548.100, Bid:,9,1,1,113,1,139,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,385,1,459,1,465,1,478,1,495,1,
548.300, Bid:,9,1,1,113,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,385,1,459,1,465,1,478,1,495,1,
548.475, Bid:,9,1,1,113,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,385,1,412,1,459,1,478,1,495,1,
548.525, Bid:,9,1,1,113,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,355,1,385,1,459,1,478,1,495,1,
548.650, Bid:,9,1,1,113,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,355,1,450,1,459,1,478,1,495,1,
548.850, Bid:,9,1,1,113,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,450,1,459,1,473,1,478,1,495,1,
548.975, Bid:,9,113,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,450,1,459,1,473,1,478,1,495,1,
549.150, Bid:,9,113,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,372,1,450,1,459,1,478,1,495,1,
549.250, Bid:,9,113,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,372,1,405,1,450,1,459,1,478,1,
549.325, Bid:,9,128,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,372,1,405,1,450,1,459,1,478,1,
549.350, Bid:,9,128,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,405,1,450,1,459,1,478,1,486,1,
549.625, Bid:,9,128,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,387,1,405,1,450,1,478,1,486,1,
549.875, Bid:,9,128,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,331,1,387,1,405,1,478,1,486,1,
550.000, Bid:,9,128,1,190,1,213,1,250,1,257,1,287,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,331,1,349,1,405,1,478,1,486,1,
550.050, Bid:,9,190,1,213,1,250,1,257,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,331,1,349,1,405,1,478,1,486,1,
550.100, Bid:,9,190,1,236,1,250,1,257,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,331,1,349,1,405,1,478,1,486,1,
550.200, Bid:,9,190,1,236,1,250,1,257,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,330,1,331,1,405,1,478,1,486,1,
550.275, Bid:,9,236,1,250,1,257,1,277,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,330,1,331,1,405,1,478,1,486,1,
550.375, Bid:,9,236,1,250,1,257,1,277,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,330,1,331,1,405,1,486,1,495,1,
550.800, Bid:,9,236,1,250,1,257,1,277,1,287,1,298,1,300,1,301,1,309,1,Ask:,7,310,3,314,1,330,1,331,1,352,1,405,1,486,1,
550.825, Bid:,8,236,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,330,1,331,1,352,1,405,1,486,1,
550.900, Bid:,8,236,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,330,1,331,1,352,1,435,1,486,1,
550.925, Bid:,8,224,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,330,1,331,1,352,1,435,1,486,1,
551.300, Bid:,8,224,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,330,1,331,1,352,1,435,1,442,1,
551.450, Bid:,8,224,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,330,1,331,1,352,1,356,1,435,1,
551.725, Bid:,8,224,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,331,1,352,1,356,1,380,1,435,1,
551.800, Bid:,8,224,1,250,1,257,1,277,1,287,1,300,1,301,1,309,1,Ask:,7,310,2,314,1,331,1,356,1,380,1,435,1,479,1,
